system:index,datetime,q,.geo
20160107T18,2016-01-07 18:00,0.012392804301268979,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T19,2016-01-07 19:00,0.01339882529763093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T20,2016-01-07 20:00,0.012507176216079212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T21,2016-01-07 21:00,0.012711884960339658,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T22,2016-01-07 22:00,0.012224933419414047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T23,2016-01-07 23:00,0.0121711770393583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T00,2016-01-08 00:00,0.012123527199007854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T01,2016-01-08 01:00,0.01198360693621147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T02,2016-01-08 02:00,0.01192418502949564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T03,2016-01-08 03:00,0.011842940760196118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T04,2016-01-08 04:00,0.011721265874947293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T05,2016-01-08 05:00,0.011621269810169248,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T06,2016-01-08 06:00,0.01134001492738785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T07,2016-01-08 07:00,0.01117767187134938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T08,2016-01-08 08:00,0.011059546044112927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T09,2016-01-08 09:00,0.010876688203458145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T10,2016-01-08 10:00,0.010773603912832394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T11,2016-01-08 11:00,0.010871082654715938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T12,2016-01-08 12:00,0.010861038202265652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T13,2016-01-08 13:00,0.011692044794106706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T14,2016-01-08 14:00,0.012008550342241008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T15,2016-01-08 15:00,0.01226322517625408,"{""type"":""MultiPoint"",""coordinates"":[]}"
