system:index,fecha,precip_mm,.geo
20210912,2021-09-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913,2021-09-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914,2021-09-14,5.354971408843994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915,2021-09-15,5.354971408843994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916,2021-09-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917,2021-09-17,6.340390682220459,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918,2021-09-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919,2021-09-19,6.340390682220459,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920,2021-09-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921,2021-09-21,5.264298439025879,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922,2021-09-22,5.264298439025879,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923,2021-09-23,15.792895317077637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924,2021-09-24,5.264298439025879,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925,2021-09-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926,2021-09-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927,2021-09-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928,2021-09-28,13.615696907043457,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929,2021-09-29,4.5385661125183105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930,2021-09-30,9.077132225036621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001,2021-10-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002,2021-10-02,8.899406433105469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003,2021-10-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004,2021-10-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005,2021-10-05,8.899406433105469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006,2021-10-06,6.979875087738037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007,2021-10-07,13.959750175476074,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008,2021-10-08,6.979875087738037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009,2021-10-09,13.959750175476074,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010,2021-10-10,6.979875087738037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011,2021-10-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012,2021-10-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013,2021-10-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014,2021-10-14,11.600703239440918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015,2021-10-15,11.600703239440918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016,2021-10-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017,2021-10-17,20.849843978881836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018,2021-10-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019,2021-10-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020,2021-10-20,20.849843978881836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211021,2021-10-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211022,2021-10-22,19.29573631286621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211023,2021-10-23,9.647868156433105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211024,2021-10-24,9.647868156433105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211025,2021-10-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211026,2021-10-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211027,2021-10-27,34.325279235839844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211028,2021-10-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211029,2021-10-29,17.162639617919922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211030,2021-10-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211031,2021-10-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211101,2021-11-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211102,2021-11-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211103,2021-11-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211104,2021-11-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211105,2021-11-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211106,2021-11-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211107,2021-11-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211108,2021-11-08,31.973529815673828,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211109,2021-11-09,15.986764907836914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211110,2021-11-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211111,2021-11-11,15.175386428833008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211112,2021-11-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211113,2021-11-13,15.175386428833008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211114,2021-11-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211115,2021-11-15,15.175386428833008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116,2021-11-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117,2021-11-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118,2021-11-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119,2021-11-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120,2021-11-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121,2021-11-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122,2021-11-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123,2021-11-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124,2021-11-24,35.31773376464844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125,2021-11-25,35.31773376464844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126,2021-11-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127,2021-11-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128,2021-11-28,22.51710319519043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129,2021-11-29,45.03420639038086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130,2021-11-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201,2021-12-01,7.373108386993408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202,2021-12-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203,2021-12-03,22.119325637817383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204,2021-12-04,7.373108386993408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205,2021-12-05,7.373108386993408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206,2021-12-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207,2021-12-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208,2021-12-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209,2021-12-09,25.8620548248291,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210,2021-12-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211211,2021-12-11,16.708330154418945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211212,2021-12-12,33.41666030883789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211213,2021-12-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211214,2021-12-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211215,2021-12-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211216,2021-12-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211217,2021-12-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211218,2021-12-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211219,2021-12-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211220,2021-12-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211221,2021-12-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211222,2021-12-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211223,2021-12-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211224,2021-12-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211225,2021-12-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226,2021-12-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211227,2021-12-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211228,2021-12-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211229,2021-12-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211230,2021-12-30,37.4737663269043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211231,2021-12-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220101,2022-01-01,20.954307556152344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220102,2022-01-02,20.954307556152344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220103,2022-01-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220104,2022-01-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220105,2022-01-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220106,2022-01-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220107,2022-01-07,40.93052291870117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108,2022-01-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109,2022-01-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110,2022-01-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111,2022-01-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112,2022-01-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113,2022-01-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114,2022-01-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115,2022-01-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116,2022-01-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117,2022-01-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118,2022-01-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220119,2022-01-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220120,2022-01-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220121,2022-01-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220122,2022-01-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220123,2022-01-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220124,2022-01-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220125,2022-01-25,33.26755142211914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220126,2022-01-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220127,2022-01-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220128,2022-01-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220129,2022-01-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220130,2022-01-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220131,2022-01-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220201,2022-02-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220202,2022-02-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220203,2022-02-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220204,2022-02-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220205,2022-02-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220206,2022-02-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207,2022-02-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208,2022-02-08,53.57738494873047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209,2022-02-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210,2022-02-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211,2022-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212,2022-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213,2022-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214,2022-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215,2022-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216,2022-02-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217,2022-02-17,30.715866088867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218,2022-02-18,92.1476058959961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219,2022-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220,2022-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221,2022-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222,2022-02-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223,2022-02-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220224,2022-02-24,19.31041145324707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220225,2022-02-25,19.31041145324707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220226,2022-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220227,2022-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220228,2022-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220301,2022-03-01,9.005911827087402,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220302,2022-03-02,36.02364730834961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220303,2022-03-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220304,2022-03-04,27.017738342285156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305,2022-03-05,18.011823654174805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306,2022-03-06,22.646665573120117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307,2022-03-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308,2022-03-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309,2022-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310,2022-03-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311,2022-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312,2022-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313,2022-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314,2022-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315,2022-03-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316,2022-03-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317,2022-03-17,11.111098289489746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318,2022-03-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319,2022-03-19,22.222196578979492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320,2022-03-20,11.111098289489746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321,2022-03-21,9.994710922241211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322,2022-03-22,9.994710922241211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323,2022-03-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220324,2022-03-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220325,2022-03-25,29.984132766723633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220326,2022-03-26,8.009557723999023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220327,2022-03-27,8.009557723999023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220328,2022-03-28,16.019115447998047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220329,2022-03-29,24.02867317199707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220330,2022-03-30,24.02867317199707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220331,2022-03-31,24.02867317199707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220401,2022-04-01,13.081164360046387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220402,2022-04-02,13.081164360046387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220403,2022-04-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220404,2022-04-04,19.621747970581055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220405,2022-04-05,6.540582180023193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220406,2022-04-06,7.094197750091553,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220407,2022-04-07,14.188395500183105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220408,2022-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220409,2022-04-09,14.188395500183105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220410,2022-04-10,21.282594680786133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220411,2022-04-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220412,2022-04-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220413,2022-04-13,9.46752643585205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220414,2022-04-14,9.46752643585205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220415,2022-04-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220416,2022-04-16,39.69892501831055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220417,2022-04-17,7.939784526824951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220418,2022-04-18,15.879569053649902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220419,2022-04-19,7.939784526824951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220420,2022-04-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220421,2022-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220422,2022-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220423,2022-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220424,2022-04-24,19.048355102539062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220425,2022-04-25,19.048355102539062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220426,2022-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220427,2022-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220428,2022-04-28,37.942562103271484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220429,2022-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220430,2022-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220501,2022-05-01,8.566341400146484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220502,2022-05-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220503,2022-05-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220504,2022-05-04,4.283170700073242,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220505,2022-05-05,17.13268280029297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220506,2022-05-06,6.5512189865112305,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220507,2022-05-07,13.102437973022461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220508,2022-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509,2022-05-09,13.102437973022461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220510,2022-05-10,13.102437973022461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220511,2022-05-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220512,2022-05-12,3.2576889991760254,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220513,2022-05-13,13.030755996704102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220514,2022-05-14,6.515377998352051,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220515,2022-05-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220516,2022-05-16,9.669803619384766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220517,2022-05-17,9.669803619384766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220518,2022-05-18,19.33960723876953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220519,2022-05-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220520,2022-05-20,9.669803619384766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220521,2022-05-21,5.981502532958984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220522,2022-05-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220523,2022-05-23,11.963005065917969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220524,2022-05-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220525,2022-05-25,11.963005065917969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220526,2022-05-26,13.12568473815918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220527,2022-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220528,2022-05-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220529,2022-05-29,6.56284236907959,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220530,2022-05-30,13.12568473815918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220531,2022-05-31,13.12568473815918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220601,2022-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220602,2022-06-02,18.094606399536133,"{""type"":""MultiPoint"",""coordinates"":[]}"
